scenario,building,city,climate_type,decade,metric,label,role,family,subfamily,unit,analysis_tier,failure_relevant,year_start,year_end,n_years,metric_value_mean,metric_value_sd,delta_abs_mean,delta_log_mean,delta_std_mean,breach_frequency_pct
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2065,2074,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2065,2074,10,75.8059086164117,2.046294761021528,1.4884932187304627,0.019506550398895685,0.4381183100549352,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2065,2074,10,0.1,0.31622776601683794,0.1,1.3815511557963773,0.13080139425608772,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2065,2074,10,9.69349,2.7024622683973054,2.1217699999999997,0.21345422260347266,1.1350667277297835,30.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2065,2074,10,1.03702,0.20233089949112784,0.15101,0.14042936277542956,1.4603593100268166,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2065,2074,10,28.609220575581606,1.6064002296473672,2.583075600940874,0.0932129414555544,2.015165295209044,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2065,2074,10,1184.1799999999998,44.3695040415023,17.620000000000072,0.014358913374533521,0.36516519941965003,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2065,2074,10,27.03701372323318,0.20233807151484146,0.15100273346187015,0.0055755202510316074,1.4601179498041161,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065-2074,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2065,2074,10,21.06202,1.301756225514849,0.832309999999999,0.038624630576100924,0.7425309584722267,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2075,2084,10,102418.05555556374,8064.869163613915,38033.88888889193,0.46139427866923627,3.3268933594586967,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2075,2084,10,286.80306,70.08146589888086,158.71047000000002,0.7808044966193569,4.315703414176715,40.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2075,2084,10,1897.373,44.59194248341782,-20.54599999999989,-0.011019875408340773,-0.32340085020327186,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2075,2084,10,510.5555555555964,187.8593949297722,-1198.0555555556514,-1.2719681359473742,-1.9213632370074478,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2075,2084,10,20.11887909056312,0.4893311195475018,2.4724900114155126,0.13086165791420595,3.0436492985121495,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2075,2084,10,1181.099,130.16778910740982,496.055,0.5393792686694359,3.2333759161119375,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2075,2084,10,70.383803,1.0370827258125976,5.294572999999997,0.0781059275174214,2.8611951285859862,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2075,2084,10,451.1166666666757,108.70628254244174,216.7500000000109,0.6284040858731064,3.752167001051795,20.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2075,2084,10,5.3,3.945461527713414,3.3,0.7862783451510722,2.608879069638913,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2075,2084,10,407.68899999999996,86.327266768836,-406.414,-0.7129537011137713,-2.63211983259291,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2075,2084,10,36.677122,11.365511199087056,-37.600297,-0.7496187159662007,-1.0119331210394622,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2075,2084,10,1.3,1.2537853794720122,-9.181999999999999,-6.145534426498342,-1.662352757291983,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2075,2084,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2075,2084,10,76.1941795469274,0.94624963491085,1.8767641492461578,0.024870046832700776,0.5524007278586784,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2075,2084,10,0.3,0.48304589153964794,0.3,4.144653467389132,0.39240418276826317,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2075,2084,10,11.30831,2.6414374203157727,3.7365899999999996,0.3757703830491036,1.9989343727962179,50.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2075,2084,10,1.1073600000000001,0.24257930295518254,0.22135000000000007,0.2028253070526546,2.1405902474964305,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2075,2084,10,28.34651755082648,1.1624271919693159,2.3203725761857523,0.08464755210002464,1.8102196798967642,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2075,2084,10,1133.21,41.467777316315846,-33.34999999999995,-0.029591490338803882,-0.6911611464611386,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2075,2084,10,27.107354366770114,0.2425858349864129,0.22134337699880574,0.008163065193179353,2.14027541367537,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075-2084,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2075,2084,10,22.213739999999998,0.8386472708408997,1.9840299999999989,0.09293875311322428,1.7700180191727277,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2085,2094,10,110370.2777777866,10019.071838113183,45986.11111111479,0.5352977695619732,4.022488684494729,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2085,2094,10,312.5264,38.80317671554454,184.43381,0.885082294025463,5.0151803060416835,60.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2085,2094,10,1853.0009999999997,43.10620333032768,-64.91799999999986,-0.03468343006179904,-1.0218308378027876,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2085,2094,10,569.1666666667122,281.05916784534287,-1139.4444444445357,-1.2398680281484906,-1.8273665657789357,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2085,2094,10,20.277077054794525,0.8005720726017499,2.6306879756469175,0.1382444377246789,3.2383918942904457,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2085,2094,10,1222.319,183.61282994690518,537.275,0.5674020132910675,3.502055307030554,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2085,2094,10,70.78680899999999,2.7533502294778187,5.6975789999999975,0.08323356089823308,3.0789801707397024,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2085,2094,10,547.4500000000116,69.61787454948944,313.08333333334696,0.8414709300530052,5.419796779296999,70.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2085,2094,10,5.6,2.4585451886114367,3.6,0.9153767341123592,2.8460498941515415,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2085,2094,10,391.172,131.58058745710002,-422.9309999999999,-0.7904669527628794,-2.739091352459197,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2085,2094,10,43.924784,32.79207743706303,-30.352635,-0.7458460667068,-0.8168775014548852,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2085,2094,10,1.7009999999999998,1.9530742148952989,-8.780999999999999,-6.1495474574325035,-1.5897538185341866,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2085,2094,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2085,2094,10,78.07338742583222,5.560249072431826,3.7559720281509783,0.04723625990370532,1.1055207352510572,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2085,2094,10,0.6,0.9660917830792958,0.6,4.352597471557228,0.7848083655365263,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2085,2094,10,10.99923,2.672233346451782,3.4275100000000003,0.34895952537808167,1.8335882588410197,30.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2085,2094,10,1.15359,0.2339805236434102,0.26758000000000004,0.24656623074824807,2.587662699006527,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2085,2094,10,29.20422905315877,1.3598410609518785,3.1780840785180406,0.11424628862673676,2.4793562905991626,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2085,2094,10,1135.99,60.460132870071234,-30.569999999999958,-0.027793209392650377,-0.6335471138625789,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2085,2094,10,27.153586076772246,0.23397557688581122,0.26757508700093735,0.009869740320968568,2.587312020739813,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085-2094,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2085,2094,10,22.26778,0.9659511959146224,2.0380699999999994,0.0951194632976911,1.8182288696921731,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2095,2100,6,110800.92592593479,15758.014682979921,46416.75925926297,0.534610281895547,4.060158260396441,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2095,2100,6,298.95441666666665,69.67078531756097,170.86182666666664,0.8244639685917098,4.646126803718768,50.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2095,2100,6,1864.26,28.09025667380065,-53.65899999999988,-0.02847177721396399,-0.8446104458803377,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2095,2100,6,466.203703703741,279.8280814072195,-1242.4074074075068,-1.4747088275769513,-1.9924918397222298,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2095,2100,6,20.353822298325607,1.1204059511883864,2.7074332191780006,0.14146725443080266,3.3328657265644117,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,1241.75,274.0456054017287,556.706,0.5733933256657892,3.6287100679461193,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,73.58885833333333,3.6212627077991293,8.499628333333328,0.12174825422219,4.593211800484149,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,536.8055555555646,100.36203447001563,302.43888888889984,0.8143737468880142,5.235530420870326,66.66666666666667
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2095,2100,6,5.666666666666667,3.141125063837266,3.6666666666666665,0.8911843303180765,2.898754521821014,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,382.62166666666667,142.44082075257313,-431.48133333333334,-0.817288403502351,-2.794467156299485,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,27.028175,13.037065809535136,-47.249244,-1.0928741329891745,-1.2716142893146585,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,1.3333333333333333,2.3380903889000244,-9.148666666666665,-8.958787935448129,-1.656317932790088,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,1.1666666666666667,1.8348478592697182,1.1666666666666667,5.019321391508299,2.0609012019821793,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2095,2100,6,76.40837820888636,1.1772029562340793,2.090962811205126,0.027647839066495816,0.6154472735954011,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,1.5,1.6431676725154984,1.5,9.624491910829557,1.9620209138413156,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2095,2100,6,11.861766666666666,3.507365161295109,4.290046666666666,0.40600773376014354,2.295012763749793,50.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2095,2100,6,1.1784833333333333,0.28786861875978537,0.29247333333333336,0.2611970394479178,2.828396498694854,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2095,2100,6,30.342978362829253,1.693828098689959,4.316833388188523,0.15214634700634933,3.367742247229838,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2095,2100,6,1126.75,47.600451678529275,-39.80999999999998,-0.03543585684529867,-0.8250412366002383,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2095,2100,6,27.178493921040467,0.287883186674734,0.2924829312691575,0.01077327544503078,2.8281579291096577,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095-2100,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2095,2100,6,21.759366666666665,0.7092884255834631,1.5296566666666653,0.07245478393149625,1.3646567154466869,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2025-2034,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2025,2034,10,211183.64197532553,5845.143376242002,6.467517879274156e-12,-0.00034102720236914606,1.2027416100105863e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2025-2034,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2025,2034,10,446.85632000000004,128.23273080186664,2.2737367544323207e-14,-0.08506415375496212,1.7763568394002506e-16,90.0
