scenario,building,city,climate_type,year,decade,score_family,family_score,component_count,component_metrics,breached_component_count,breached_component_metrics,interpretation_note
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2098,2095-2100,operational_adequacy,2.036829858579458,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2099,2095-2100,energy_burden_secondary,7.348982437866328,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2099,2095-2100,habitability,2.6686004632137164,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2099,2095-2100,operational_adequacy,2.543264689843868,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2100,2095-2100,energy_burden_secondary,7.958515059664603,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2100,2095-2100,habitability,1.765817002626859,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2100,2095-2100,operational_adequacy,3.5476915527543853,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025,2025-2034,energy_burden_secondary,-0.8242468805486978,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025,2025-2034,operational_adequacy,-0.010669319800810262,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2026,2025-2034,energy_burden_secondary,-0.1381926723492903,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2026,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2026,2025-2034,operational_adequacy,-0.10458627279501148,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2027,2025-2034,energy_burden_secondary,1.2952801633875743,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2027,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2027,2025-2034,operational_adequacy,0.13635698924552753,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2028,2025-2034,energy_burden_secondary,-0.7641097495974079,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2028,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2028,2025-2034,operational_adequacy,-0.17557120244672786,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2029,2025-2034,energy_burden_secondary,-1.2795708720370345,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2029,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2029,2025-2034,operational_adequacy,-0.2326108516649934,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2030,2025-2034,energy_burden_secondary,-0.5947439522243878,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2030,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2030,2025-2034,operational_adequacy,0.4576469563771351,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,heating_unmet_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2031,2025-2034,energy_burden_secondary,-0.8782475695661823,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2031,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2031,2025-2034,operational_adequacy,-0.18213486936304302,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2032,2025-2034,energy_burden_secondary,0.5122701726340481,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2032,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2032,2025-2034,operational_adequacy,0.6007821645429178,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,heating_unmet_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2033,2025-2034,energy_burden_secondary,0.8632746512476988,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2033,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2033,2025-2034,operational_adequacy,-0.6363374076342967,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2034,2025-2034,energy_burden_secondary,1.8082867090536794,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2034,2025-2034,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2034,2025-2034,operational_adequacy,0.14712381353930504,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035,2035-2044,energy_burden_secondary,0.6423627416307153,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035,2035-2044,operational_adequacy,-0.04570194559116855,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2036,2035-2044,energy_burden_secondary,0.4140871016931665,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2036,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2036,2035-2044,operational_adequacy,0.08008479064887992,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2037,2035-2044,energy_burden_secondary,1.2191882834083925,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2037,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2037,2035-2044,operational_adequacy,1.1324428795427999,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2038,2035-2044,energy_burden_secondary,-0.26583066457243565,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2038,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2038,2035-2044,operational_adequacy,0.7513262894001855,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2039,2035-2044,energy_burden_secondary,0.47176965587093483,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2039,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2039,2035-2044,operational_adequacy,-0.3792186244125408,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2040,2035-2044,energy_burden_secondary,0.7160000448363765,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2040,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2040,2035-2044,operational_adequacy,-0.162337422251446,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2041,2035-2044,energy_burden_secondary,1.742013136168585,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2041,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2041,2035-2044,operational_adequacy,0.5790817713891672,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2042,2035-2044,energy_burden_secondary,1.5836929342764137,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2042,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2042,2035-2044,operational_adequacy,-0.16916286678243897,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2043,2035-2044,energy_burden_secondary,2.1507001689600025,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2043,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2043,2035-2044,operational_adequacy,0.3461137351363408,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2044,2035-2044,energy_burden_secondary,1.5714200504088038,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2044,2035-2044,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2044,2035-2044,operational_adequacy,0.9719187749365247,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045,2045-2054,energy_burden_secondary,0.8092739622302134,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045,2045-2054,operational_adequacy,1.3803981432838888,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2046,2045-2054,energy_burden_secondary,2.2402922211935583,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2046,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2046,2045-2054,operational_adequacy,1.1023177210073738,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2047,2045-2054,energy_burden_secondary,1.060868081516222,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2047,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2047,2045-2054,operational_adequacy,0.8006831320843166,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2048,2045-2054,energy_burden_secondary,0.7945465015890814,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2048,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2048,2045-2054,operational_adequacy,0.13353538949089594,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2049,2045-2054,energy_burden_secondary,1.5051464775237087,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2049,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2049,2045-2054,operational_adequacy,2.8037494391112117,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2050,2045-2054,energy_burden_secondary,0.39445048750498984,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2050,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2050,2045-2054,operational_adequacy,-0.2620005941645,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2051,2045-2054,energy_burden_secondary,1.5763292039558476,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2051,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2051,2045-2054,operational_adequacy,0.7456241156116099,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2052,2045-2054,energy_burden_secondary,2.0230621767368575,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2052,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2052,2045-2054,operational_adequacy,0.016231797221870514,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2053,2045-2054,energy_burden_secondary,1.8598328212976425,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2053,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2053,2045-2054,operational_adequacy,1.6185203673097748,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2054,2045-2054,energy_burden_secondary,2.342157157294721,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2054,2045-2054,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2054,2045-2054,operational_adequacy,0.225584167515805,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2055,2055-2064,energy_burden_secondary,3.201259028027432,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2055,2055-2064,habitability,0.14411450138838724,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2055,2055-2064,operational_adequacy,3.086288905998126,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2056,2055-2064,energy_burden_secondary,2.241519509580318,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2056,2055-2064,habitability,2.120269256913932,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2056,2055-2064,operational_adequacy,1.0482946333776835,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2057,2055-2064,energy_burden_secondary,3.2491232751111125,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2057,2055-2064,habitability,0.0,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2057,2055-2064,operational_adequacy,1.8767536419851423,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2058,2055-2064,energy_burden_secondary,2.8735730287622396,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2058,2055-2064,habitability,0.5651187957894546,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2058,2055-2064,operational_adequacy,2.286951066005158,2,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2059,2055-2064,energy_burden_secondary,1.6831032936040569,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
